[ 2019-06-18 19:07:16,729 -    DEBUG ] << info depth 7 seldepth 11 multipv 2 score cp 8 time 3 nodes 11057 nps 3685666 pv f1g2 e7e6 b1c3 a7a6 d2d3 f8d6 e2e3
[ 2019-06-18 19:07:16,729 -    DEBUG ] << info depth 7 seldepth 11 multipv 3 score cp -12 time 3 nodes 13430 nps 4476666 pv d2d3 e7e6 b1c3 d7d5 e2e4 d5c4 d3c4 d8d1 e1d1
[ 2019-06-18 19:07:16,751 -    DEBUG ] << info depth 8 seldepth 14 multipv 1 score cp -19 time 10 nodes 20353 nps 2035300 pv b1c3 e7e6 d2d3 g8e7 e2e4 d7d6 c1d2 a7a5
[ 2019-06-18 19:07:16,751 -    DEBUG ] << info depth 8 seldepth 14 multipv 2 score cp -19 time 2 nodes 22463 nps 11231500 pv d2d3 e7e6 b1c3 g8e7 e2e4 d7d6 c1d2 a7a5
[ 2019-06-18 19:07:16,752 -    DEBUG ] << info depth 8 seldepth 14 multipv 3 score cp -20 time 11 nodes 30646 nps 2786000 pv g1f3 g8f6 b1c3 e7e5 d2d3 d7d6 e2e3 c8e6
[ 2019-06-18 19:07:16,752 -    DEBUG ] << bestmove b1c3 ponder g8f6
[ 2019-06-18 19:07:16,752 -     INFO ] elapsed(ms) since go: 63
[ 2019-06-18 19:07:16,752 -     INFO ] bestmove: Nc3
[ 2019-06-18 19:07:16,752 -     INFO ] Top 1 move!!
[ 2019-06-18 19:07:16,752 -     INFO ] Score for this test: 50
[ 2019-06-18 19:07:16,752 -     INFO ] Total Score update: 103 / 203 (0.507)
[ 2019-06-18 19:07:16,752 -     INFO ] multipv 1 = {'score': -19, 'depth': 8, 'bm': 'Nc3'}
[ 2019-06-18 19:07:16,752 -     INFO ] multipv 2 = {'score': -19, 'depth': 8, 'bm': 'd3'}
[ 2019-06-18 19:07:16,753 -     INFO ] multipv 3 = {'score': -20, 'depth': 8, 'bm': 'Nf3'}
[ 2019-06-18 19:07:16,753 -     INFO ] r1bqkbnr/pp1ppppp/2n5/2p5/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - id "2-moves.epd pos 3 MultiPV=1"; bm Nc3; ce -19; acd 8;
[ 2019-06-18 19:07:16,753 -     INFO ] r1bqkbnr/pp1ppppp/2n5/2p5/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - id "2-moves.epd pos 3 MultiPV=2"; bm d3; ce -19; acd 8;
[ 2019-06-18 19:07:16,753 -     INFO ] r1bqkbnr/pp1ppppp/2n5/2p5/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - id "2-moves.epd pos 3 MultiPV=3"; bm Nf3; ce -20; acd 8;
[ 2019-06-18 19:07:16,753 -     INFO ] 

[ 2019-06-18 19:07:16,753 -     INFO ] Pos 4
[ 2019-06-18 19:07:16,753 -     INFO ] EPD: r1bqkbnr/pp1ppppp/2n5/2p5/4P3/1P6/P1PP1PPP/RNBQKBNR w KQkq - c0 "Bb2=100";
[ 2019-06-18 19:07:16,753 -     INFO ] id None
[ 2019-06-18 19:07:16,753 -     INFO ] FEN: r1bqkbnr/pp1ppppp/2n5/2p5/4P3/1P6/P1PP1PPP/RNBQKBNR w KQkq - 0 1
[ 2019-06-18 19:07:16,754 -     INFO ] Solutions: Bb2=100
[ 2019-06-18 19:07:16,754 -    DEBUG ] >> ucinewgame
[ 2019-06-18 19:07:16,754 -    DEBUG ] >> position fen r1bqkbnr/pp1ppppp/2n5/2p5/4P3/1P6/P1PP1PPP/RNBQKBNR w KQkq - 0 1
[ 2019-06-18 19:07:16,754 -    DEBUG ] >> go movetime 1000 depth 8
[ 2019-06-18 19:07:16,774 -    DEBUG ] << info depth 1 seldepth 1 multipv 1 score cp 75 time 1 nodes 36 nps 36000 pv b1c3
[ 2019-06-18 19:07:16,774 -    DEBUG ] << info depth 1 seldepth 1 multipv 2 score cp 48 time 1 nodes 69 nps 69000 pv f1c4
[ 2019-06-18 19:07:16,775 -    DEBUG ] << info depth 1 seldepth 1 multipv 3 score cp 39 time 1 nodes 99 nps 99000 pv c1b2
[ 2019-06-18 19:07:16,775 -    DEBUG ] << info depth 2 seldepth 2 multipv 1 score cp 46 time 1 nodes 171 nps 171000 pv b1c3 a7a6
[ 2019-06-18 19:07:16,775 -    DEBUG ] << info depth 2 seldepth 2 multipv 2 score cp 15 time 1 nodes 212 nps 212000 pv c1b2 a7a5
[ 2019-06-18 19:07:16,776 -    DEBUG ] << info depth 2 seldepth 2 multipv 3 score cp 2 time 1 nodes 255 nps 255000 pv f1c4 d7d6
